MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190305,01005,Barbour County,AL,"27,457.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01005,Barbour County,AL,"27,457.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01007,Bibb County,AL,50.21,"16,051.93","4,797.55","2,015.32",0.00,0.00,2019-08-06,2019-08-12,2
20190730,01007,Bibb County,AL,778.54,"15,323.59","4,797.55","2,015.32",0.00,0.00,2019-07-30,2019-08-05,2
20190723,01007,Bibb County,AL,"5,318.66","10,783.47","4,797.55","2,015.32",0.00,0.00,2019-07-23,2019-07-29,2
20190716,01007,Bibb County,AL,"5,318.66","13,269.18","4,327.16",0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01007,Bibb County,AL,"5,318.66","13,269.18","4,327.16",0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01007,Bibb County,AL,"5,318.27","14,387.02","3,209.71",0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01007,Bibb County,AL,0.00,"20,594.59","2,320.41",0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01007,Bibb County,AL,0.00,"7,016.60","15,898.40",0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01007,Bibb County,AL,0.00,"7,016.60","15,898.40",0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01007,Bibb County,AL,0.00,"7,016.60","15,898.40",0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01007,Bibb County,AL,0.00,"22,915.00",0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01007,Bibb County,AL,"12,539.92","10,375.08",0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01007,Bibb County,AL,"22,915.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,01009,Blount County,AL,"16,460.69","40,861.30",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,01009,Blount County,AL,"44,769.13","12,552.87",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,01009,Blount County,AL,"35,903.39","21,418.61",0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01009,Blount County,AL,"35,903.39","21,418.61",0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01009,Blount County,AL,"52,310.81","5,011.18",0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01009,Blount County,AL,"52,310.81","5,011.18",0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01009,Blount County,AL,"52,675.71","4,646.29",0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01009,Blount County,AL,"52,676.29","4,645.71",0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01009,Blount County,AL,"57,322.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01011,Bullock County,AL,292.58,"10,621.42",0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,01011,Bullock County,AL,292.58,"10,621.42",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,01011,Bullock County,AL,"1,865.64","9,048.36",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,01011,Bullock County,AL,"1,865.64","9,048.36",0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01011,Bullock County,AL,"7,647.88","3,266.12",0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01011,Bullock County,AL,"10,908.07",5.93,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01011,Bullock County,AL,"10,914.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01011,Bullock County,AL,"10,914.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01011,Bullock County,AL,"10,914.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01011,Bullock County,AL,"4,326.76","6,587.24",0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01011,Bullock County,AL,"4,326.96","6,587.05",0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01011,Bullock County,AL,"4,326.76","6,587.24",0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01011,Bullock County,AL,"4,326.76","6,587.24",0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01011,Bullock County,AL,"4,326.96","6,274.76",312.29,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01011,Bullock County,AL,"3,139.37","7,462.34",312.29,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01011,Bullock County,AL,"2,877.07","7,724.64",312.29,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01011,Bullock County,AL,0.00,0.00,"10,914.00",0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01011,Bullock County,AL,0.00,0.00,"10,914.00",0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01011,Bullock County,AL,0.00,"10,914.00",0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01011,Bullock County,AL,0.00,"10,914.00",0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01011,Bullock County,AL,"10,914.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01011,Bullock County,AL,"10,914.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,01011,Bullock County,AL,"10,914.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01011,Bullock County,AL,"10,914.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01013,Butler County,AL,"20,578.44",368.56,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,01013,Butler County,AL,"17,172.11","3,774.89",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,01013,Butler County,AL,"19,933.49","1,013.51",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,01013,Butler County,AL,"19,933.49","1,013.51",0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01013,Butler County,AL,"18,927.53","2,019.47",0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01013,Butler County,AL,"20,862.07",84.93,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01013,Butler County,AL,0.00,"20,947.00",0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01013,Butler County,AL,0.00,789.37,"20,157.63",0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01013,Butler County,AL,0.00,"9,586.62","11,360.38",0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01013,Butler County,AL,0.00,"20,947.00",0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01013,Butler County,AL,"20,947.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01015,Calhoun County,AL,"115,741.02","2,830.98",0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,01015,Calhoun County,AL,"115,741.02","2,830.98",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,01015,Calhoun County,AL,"115,741.02","2,830.98",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,01015,Calhoun County,AL,"86,580.17","31,991.83",0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01015,Calhoun County,AL,"79,666.68","38,905.32",0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01015,Calhoun County,AL,"68,700.51","49,871.49",0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01015,Calhoun County,AL,506.35,"118,065.65",0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01015,Calhoun County,AL,0.00,"32,739.66","85,832.34",0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01015,Calhoun County,AL,0.00,"32,739.66","85,832.34",0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01015,Calhoun County,AL,0.00,"18,543.25","100,028.75",0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01015,Calhoun County,AL,0.00,"18,546.08","100,025.92",0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01015,Calhoun County,AL,"5,633.01","112,938.98",0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01015,Calhoun County,AL,"118,572.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01017,Chambers County,AL,"23,585.06","10,629.94",0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01017,Chambers County,AL,"23,585.06","10,629.94",0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01017,Chambers County,AL,"23,585.06","10,629.94",0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01017,Chambers County,AL,603.12,"23,105.29","10,506.58",0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01017,Chambers County,AL,0.00,"23,708.42","10,506.58",0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01017,Chambers County,AL,0.00,"34,215.00",0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01017,Chambers County,AL,"16,842.19","17,372.81",0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01017,Chambers County,AL,"34,215.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01019,Cherokee County,AL,"25,248.70",740.31,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,01019,Cherokee County,AL,"20,237.36","5,751.64",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,01019,Cherokee County,AL,"20,237.36","5,751.64",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,01019,Cherokee County,AL,"22,125.42","3,863.58",0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01019,Cherokee County,AL,"15,265.92","10,723.08",0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01019,Cherokee County,AL,"15,266.47","10,722.53",0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01019,Cherokee County,AL,"12,506.56","11,845.35","1,637.08",0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01019,Cherokee County,AL,"9,692.96","9,350.70","6,945.33",0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01019,Cherokee County,AL,"9,692.96","9,350.70","6,945.33",0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01019,Cherokee County,AL,"10,273.27","8,770.40","6,945.33",0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01019,Cherokee County,AL,"10,273.82","8,770.33","6,944.85",0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01019,Cherokee County,AL,"17,717.19","8,271.81",0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01019,Cherokee County,AL,"25,989.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01021,Chilton County,AL,372.10,"38,042.91","4,109.58","1,118.40",0.00,0.00,2019-08-06,2019-08-12,2
20190730,01021,Chilton County,AL,262.00,"38,153.02","4,109.58","1,118.40",0.00,0.00,2019-07-30,2019-08-05,2
20190723,01021,Chilton County,AL,"20,335.94","18,079.07","4,109.58","1,118.40",0.00,0.00,2019-07-23,2019-07-29,2
20190716,01021,Chilton County,AL,"20,335.94","13,773.59","9,533.47",0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01021,Chilton County,AL,"20,335.94","20,029.78","3,277.28",0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01021,Chilton County,AL,"20,335.34","23,307.66",0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01021,Chilton County,AL,"18,483.92","25,159.08",0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01021,Chilton County,AL,"2,241.55","36,487.67","4,913.77",0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01021,Chilton County,AL,"2,241.55","36,487.67","4,913.77",0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01021,Chilton County,AL,"2,068.59","35,633.21","5,941.19",0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01021,Chilton County,AL,"2,067.82","41,575.18",0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01021,Chilton County,AL,"36,500.08","7,142.92",0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01021,Chilton County,AL,"43,643.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01021,Chilton County,AL,"43,643.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01021,Chilton County,AL,"43,643.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01021,Chilton County,AL,"43,643.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01021,Chilton County,AL,"39,949.08","3,693.92",0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01021,Chilton County,AL,"39,949.08","3,693.92",0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01021,Chilton County,AL,"39,948.67","3,694.33",0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01021,Chilton County,AL,"43,643.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01021,Chilton County,AL,"43,643.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01021,Chilton County,AL,"43,643.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,01021,Chilton County,AL,"43,643.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01021,Chilton County,AL,"43,643.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,01023,Choctaw County,AL,"10,941.04","2,917.96",0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01023,Choctaw County,AL,"12,035.55","1,823.45",0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01023,Choctaw County,AL,"13,859.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01025,Clarke County,AL,"25,833.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,01025,Clarke County,AL,"25,833.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,01025,Clarke County,AL,"25,833.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,01025,Clarke County,AL,"18,419.01","7,413.99",0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01025,Clarke County,AL,"16,706.81","9,126.19",0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01025,Clarke County,AL,"24,120.51","1,712.49",0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01025,Clarke County,AL,"24,296.36","1,536.64",0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01025,Clarke County,AL,"25,833.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01025,Clarke County,AL,"25,833.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01025,Clarke County,AL,"25,833.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01025,Clarke County,AL,"25,833.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01025,Clarke County,AL,"25,833.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01025,Clarke County,AL,"25,833.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01025,Clarke County,AL,"20,089.06","5,743.94",0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
